;index;letters_per_second;words_per_second
1666942880;4337.0;0.8690810519917487;0.12361928756779184
1666942940;4337.0;0.8690810519917487;0.12361928756779184
1666943000;4337.0;0.8690810519917487;0.12361928756779184
1666943060;4337.0;0.8690810519917487;0.12361928756779184
1666943120;710.9578390836716;0.14246714012280787;0.02026472251746836
1666943180;0.0;0.0;0.0
1666943240;0.0;0.0;0.0
1666943300;0.0;0.0;0.0
1666943360;4026.98829921484;0.40847334305138067;0.05584733430513807
1666943420;4343.0;0.4264120617434073;0.04264120617434073
1666943480;153.94190940062205;0.01511459520521208;0.001511459520521208
1666943540;0.0;0.0;0.0
1666943600;0.0;0.0;0.0
1666943660;0.0;0.0;0.0
1666943720;0.0;0.0;0.0
1666943780;0.0;0.0;0.0
1666943840;0.0;0.0;0.0
1666943900;0.0;0.0;0.0
1666943960;0.0;0.0;0.0
1666944020;0.0;0.0;0.0
1666944080;0.0;0.0;0.0
1666944140;0.0;0.0;0.0
1666944200;0.0;0.0;0.0
1666944260;0.0;0.0;0.0
1666944320;0.0;0.0;0.0
1666944380;0.0;0.0;0.0
1666944440;0.0;0.0;0.0
1666944500;0.0;0.0;0.0
1666944560;17.660148767630258;0.016666666666666666;0.016666666666666666
1666944620;0.0;0.0;0.0
1666944680;0.0;0.0;0.0
1666944740;0.0;0.0;0.0
1666944800;0.0;0.0;0.0
1666944860;0.0;0.0;0.0
1666944920;0.0;0.0;0.0
1666944980;0.0;0.0;0.0
1666945040;0.0;0.0;0.0
1666945100;0.0;0.0;0.0
1666945160;0.0;0.0;0.0
1666945220;17.938316226005554;0.01666666666666667;0.01666666666666667
1666945280;0.0;0.0;0.0
1666945340;0.0;0.0;0.0
1666945400;0.0;0.0;0.0
1666945460;0.0;0.0;0.0
1666945520;0.0;0.0;0.0
1666945580;0.0;0.0;0.0
1666945640;0.0;0.0;0.0
1666945700;0.0;0.0;0.0
1666945760;0.0;0.0;0.0
1666945820;0.0;0.0;0.0
1666945880;0.0;0.0;0.0
1666945940;0.0;0.0;0.0
1666946000;0.0;0.0;0.0
1666946060;0.0;0.0;0.0
1666946120;0.0;0.0;0.0
1666946180;0.0;0.0;0.0
1666946240;0.0;0.0;0.0
1666946300;0.0;0.0;0.0
1666946360;0.0;0.0;0.0
1666946420;0.0;0.0;0.0
1666946480;0.0;0.0;0.0
1666946540;0.0;0.0;0.0
1666946600;0.0;0.0;0.0
1666946660;0.0;0.0;0.0
1666946720;0.0;0.0;0.0
1666946780;0.0;0.0;0.0
1666946840;1374.1378264665602;0.001065367257937958;0.001065367257937958
1666946900;4379.0;0.0033950329673308405;0.0033950329673308405
1666946960;4379.0;0.0033950329673308405;0.0033950329673308405
1666947020;4379.0;0.0033950329673308405;0.0033950329673308405
1666947080;4379.0;0.0033950329673308405;0.0033950329673308405
1666947140;2906.501090884208;0.2520211675394054;0.018687834206072017
1666947200;0.0;0.0;0.0
1666947260;0.0;0.0;0.0
1666947320;0.0;0.0;0.0
1666947380;0.0;0.0;0.0
1666947440;0.0;0.0;0.0
1666947500;0.0;0.0;0.0
1666947560;0.0;0.0;0.0
1666947620;0.0;0.0;0.0
1666947680;0.0;0.0;0.0
1666947740;0.0;0.0;0.0
1666947800;0.0;0.0;0.0
1666947860;0.0;0.0;0.0
1666947920;0.0;0.0;0.0
1666947980;19.089886486530304;0.016666666666666666;0.016666666666666666
1666948040;0.0;0.0;0.0
1666948100;2706.9217597484585;0.5725961524015579;0.07525137187760346
1666948160;4397.0;0.7271825286044982;0.1094421865792723
1666948220;4397.0;0.7271825286044982;0.1094421865792723
1666948280;4397.0;0.7271825286044982;0.1094421865792723
1666948340;4397.0;0.7271825286044982;0.1094421865792723
1666948400;4397.0;0.7271825286044982;0.1094421865792723
1666948460;4397.0;0.7271825286044982;0.1094421865792723
1666948520;1396.6212630669274;0.2309753426381206;0.034762175313429525
1666948580;0.0;0.0;0.0
1666948640;0.0;0.0;0.0
1666948700;0.0;0.0;0.0
1666948760;0.0;0.0;0.0
1666948820;0.0;0.0;0.0
1666948880;2894.6217751185095;0.4309916880312197;0.0730374178727283
1666948940;4404.0;0.6343243802322319;0.08630263676629005
1666949000;4404.0;0.6343243802322319;0.08630263676629005
1666949060;4404.0;0.6343243802322319;0.08630263676629005
1666949120;921.3249758243561;0.13270183793875132;0.018054671828401536
1666949180;0.0;0.0;0.0
1666949240;0.0;0.0;0.0
1666949300;0.0;0.0;0.0
1666949360;0.0;0.0;0.0
1666949420;0.0;0.0;0.0
1666949480;0.0;0.0;0.0
1666949540;0.0;0.0;0.0
1666949600;0.0;0.0;0.0
1666949660;0.0;0.0;0.0
1666949720;0.0;0.0;0.0
1666949780;0.0;0.0;0.0
1666949840;0.0;0.0;0.0
1666949900;0.0;0.0;0.0
1666949960;0.0;0.0;0.0
1666950020;0.0;0.0;0.0
1666950080;0.0;0.0;0.0
1666950140;0.0;0.0;0.0
1666950200;0.0;0.0;0.0
1666950260;0.0;0.0;0.0
1666950320;0.0;0.0;0.0
1666950380;0.0;0.0;0.0
1666950440;0.0;0.0;0.0
1666950500;0.0;0.0;0.0
1666950560;0.0;0.0;0.0
1666950620;0.0;0.0;0.0
1666950680;0.0;0.0;0.0
1666950740;0.0;0.0;0.0
1666950800;0.0;0.0;0.0
1666950860;0.0;0.0;0.0
1666950920;0.0;0.0;0.0
1666950980;0.0;0.0;0.0
1666951040;0.0;0.0;0.0
1666951100;0.0;0.0;0.0
1666951160;0.0;0.0;0.0
1666951220;0.0;0.0;0.0
1666951280;0.0;0.0;0.0
1666951340;0.0;0.0;0.0
1666951400;0.0;0.0;0.0
1666951460;0.0;0.0;0.0
1666951520;0.0;0.0;0.0
1666951580;0.0;0.0;0.0
1666951640;0.0;0.0;0.0
1666951700;0.0;0.0;0.0
1666951760;0.0;0.0;0.0
1666951820;0.0;0.0;0.0
1666951880;0.0;0.0;0.0
1666951940;0.0;0.0;0.0
1666952000;0.0;0.0;0.0
1666952060;0.0;0.0;0.0
1666952120;0.0;0.0;0.0
1666952180;0.0;0.0;0.0
1666952240;0.0;0.0;0.0
1666952300;0.0;0.0;0.0
1666952360;0.0;0.0;0.0
1666952420;0.0;0.0;0.0
1666952480;0.0;0.0;0.0
1666952540;0.0;0.0;0.0
1666952600;24.461634635925293;0.016666666666666666;0.016666666666666666
1666952660;195.60549638271334;0.05;0.0
1666952720;0.0;0.0;0.0
1666952780;0.0;0.0;0.0
1666952840;0.0;0.0;0.0
1666952900;0.0;0.0;0.0
1666952960;0.0;0.0;0.0
1666953020;0.0;0.0;0.0
1666953080;0.0;0.0;0.0
1666953140;0.0;0.0;0.0
1666953200;0.0;0.0;0.0
1666953260;0.0;0.0;0.0
1666953320;0.0;0.0;0.0
1666953380;0.0;0.0;0.0
1666953440;2006.7807025432587;0.0008272869261362235;0.0008272869261362235
1666953500;4452.0;0.0018353183237664074;0.0018353183237664074
1666953560;4452.0;0.0018353183237664074;0.0018353183237664074
1666953620;4452.0;0.0018353183237664074;0.0018353183237664074
1666953680;4452.0;0.0018353183237664074;0.0018353183237664074
1666953740;4452.0;0.0018353183237664074;0.0018353183237664074
1666953800;4452.0;0.0018353183237664074;0.0018353183237664074
1666953860;4452.0;0.0018353183237664074;0.0018353183237664074
1666953920;4452.0;0.0018353183237664074;0.0018353183237664074
1666953980;2806.173250102997;0.0011568331503991832;0.0011568331503991832
1666954040;0.0;0.0;0.0
1666954100;0.0;0.0;0.0
1666954160;0.0;0.0;0.0
1666954220;0.0;0.0;0.0
1666954280;0.0;0.0;0.0
1666954340;0.0;0.0;0.0
1666954400;0.0;0.0;0.0
1666954460;0.0;0.0;0.0
1666954520;0.0;0.0;0.0
1666954580;0.0;0.0;0.0
1666954640;0.0;0.0;0.0
1666954700;0.0;0.0;0.0
1666954760;0.0;0.0;0.0
1666954820;0.0;0.0;0.0
1666954880;0.0;0.0;0.0
1666954940;0.0;0.0;0.0
1666955000;0.0;0.0;0.0
1666955060;0.0;0.0;0.0
1666955120;0.0;0.0;0.0
1666955180;0.0;0.0;0.0
1666955240;0.0;0.0;0.0
1666955300;0.0;0.0;0.0
1666955360;0.0;0.0;0.0
1666955420;0.0;0.0;0.0
1666955480;19.415860493977867;0.01666666666666667;0.01666666666666667
1666955540;0.0;0.0;0.0
1666955600;0.0;0.0;0.0
1666955660;0.0;0.0;0.0
1666955720;0.0;0.0;0.0
1666955780;0.0;0.0;0.0
1666955840;0.0;0.0;0.0
1666955900;0.0;0.0;0.0
1666955960;0.0;0.0;0.0
1666956020;0.0;0.0;0.0
1666956080;0.0;0.0;0.0
1666956140;194.97598614692689;0.016518757508144896;0.0
1666956200;3765.9282743652666;0.10422316459591015;0.0
1666956260;4487.0;0.007076904453146022;0.0
1666956320;3496.386318103472;0.005514506776132223;0.0
1666956380;0.0;0.0;0.0
1666956440;0.0;0.0;0.0
1666956500;0.0;0.0;0.0
1666956560;0.0;0.0;0.0
1666956620;0.0;0.0;0.0
1666956680;0.0;0.0;0.0
1666956740;0.0;0.0;0.0
1666956800;0.0;0.0;0.0
1666956860;0.0;0.0;0.0
1666956920;0.0;0.0;0.0
1666956980;0.0;0.0;0.0
1666957040;0.0;0.0;0.0
1666957100;0.0;0.0;0.0
1666957160;0.0;0.0;0.0
1666957220;0.0;0.0;0.0
1666957280;0.0;0.0;0.0
1666957340;0.0;0.0;0.0
1666957400;0.0;0.0;0.0
1666957460;0.0;0.0;0.0
1666957520;0.0;0.0;0.0
1666957580;0.0;0.0;0.0
1666957640;0.0;0.0;0.0
1666957700;0.0;0.0;0.0
1666957760;0.0;0.0;0.0
1666957820;0.0;0.0;0.0
1666957880;0.0;0.0;0.0
1666957940;0.0;0.0;0.0
1666958000;0.0;0.0;0.0
1666958060;0.0;0.0;0.0
1666958120;0.0;0.0;0.0
1666958180;0.0;0.0;0.0
1666958240;0.0;0.0;0.0
1666958300;0.0;0.0;0.0
1666958360;0.0;0.0;0.0
1666958420;0.0;0.0;0.0
1666958480;0.0;0.0;0.0
1666958540;0.0;0.0;0.0
1666958600;0.0;0.0;0.0
1666958660;0.0;0.0;0.0
1666958720;0.0;0.0;0.0
1666958780;0.0;0.0;0.0
1666958840;0.0;0.0;0.0
1666958900;0.0;0.0;0.0
1666958960;0.0;0.0;0.0
1666959020;0.0;0.0;0.0
1666959080;0.0;0.0;0.0
1666959140;0.0;0.0;0.0
1666959200;0.0;0.0;0.0
1666959260;0.0;0.0;0.0
1666959320;0.0;0.0;0.0
1666959380;0.0;0.0;0.0
1666959440;0.0;0.0;0.0
1666959500;0.0;0.0;0.0
1666959560;0.0;0.0;0.0
1666959620;0.0;0.0;0.0
1666959680;0.0;0.0;0.0
1666959740;0.0;0.0;0.0
1666959800;0.0;0.0;0.0
1666959860;0.0;0.0;0.0
1666959920;0.0;0.0;0.0
1666959980;0.0;0.0;0.0
1666960040;0.0;0.0;0.0
1666960100;0.0;0.0;0.0
1666960160;0.0;0.0;0.0
1666960220;0.0;0.0;0.0
1666960280;0.0;0.0;0.0
1666960340;0.0;0.0;0.0
1666960400;0.0;0.0;0.0
1666960460;0.0;0.0;0.0
1666960520;0.0;0.0;0.0
1666960580;0.0;0.0;0.0
1666960640;0.0;0.0;0.0
1666960700;0.0;0.0;0.0
1666960760;0.0;0.0;0.0
1666960820;0.0;0.0;0.0
1666960880;0.0;0.0;0.0
1666960940;0.0;0.0;0.0
1666961000;0.0;0.0;0.0
1666961060;0.0;0.0;0.0
1666961120;0.0;0.0;0.0
1666961180;0.0;0.0;0.0
1666961240;0.0;0.0;0.0
1666961300;0.0;0.0;0.0
1666961360;0.0;0.0;0.0
1666961420;0.0;0.0;0.0
1666961480;0.0;0.0;0.0
1666961540;0.0;0.0;0.0
1666961600;0.0;0.0;0.0
1666961660;0.0;0.0;0.0
1666961720;0.0;0.0;0.0
1666961780;0.0;0.0;0.0
1666961840;0.0;0.0;0.0
1666961900;0.0;0.0;0.0
1666961960;0.0;0.0;0.0
1666962020;0.0;0.0;0.0
1666962080;0.0;0.0;0.0
1666962140;0.0;0.0;0.0
1666962200;0.0;0.0;0.0
1666962260;0.0;0.0;0.0
1666962320;0.0;0.0;0.0
1666962380;0.0;0.0;0.0
1666962440;0.0;0.0;0.0
1666962500;0.0;0.0;0.0
1666962560;0.0;0.0;0.0
1666962620;0.0;0.0;0.0
1666962680;0.0;0.0;0.0
1666962740;0.0;0.0;0.0
1666962800;0.0;0.0;0.0
1666962860;0.0;0.0;0.0
1666962920;0.0;0.0;0.0
1666962980;0.0;0.0;0.0
1666963040;0.0;0.0;0.0
1666963100;0.0;0.0;0.0
1666963160;0.0;0.0;0.0
1666963220;0.0;0.0;0.0
1666963280;0.0;0.0;0.0
1666963340;0.0;0.0;0.0
1666963400;0.0;0.0;0.0
1666963460;0.0;0.0;0.0
1666963520;0.0;0.0;0.0
1666963580;0.0;0.0;0.0
1666963640;0.0;0.0;0.0
1666963700;0.0;0.0;0.0
1666963760;0.0;0.0;0.0
1666963820;0.0;0.0;0.0
1666963880;0.0;0.0;0.0
1666963940;0.0;0.0;0.0
1666964000;0.0;0.0;0.0
1666964060;0.0;0.0;0.0
1666964120;0.0;0.0;0.0
1666964180;0.0;0.0;0.0
1666964240;0.0;0.0;0.0
1666964300;0.0;0.0;0.0
1666964360;0.0;0.0;0.0
1666964420;0.0;0.0;0.0
1666964480;0.0;0.0;0.0
1666964540;0.0;0.0;0.0
1666964600;0.0;0.0;0.0
1666964660;0.0;0.0;0.0
1666964720;0.0;0.0;0.0
1666964780;0.0;0.0;0.0
1666964840;0.0;0.0;0.0
1666964900;0.0;0.0;0.0
1666964960;0.0;0.0;0.0
1666965020;0.0;0.0;0.0
1666965080;0.0;0.0;0.0
1666965140;0.0;0.0;0.0
1666965200;0.0;0.0;0.0
1666965260;0.0;0.0;0.0
1666965320;0.0;0.0;0.0
1666965380;0.0;0.0;0.0
1666965440;0.0;0.0;0.0
1666965500;0.0;0.0;0.0
1666965560;0.0;0.0;0.0
1666965620;0.0;0.0;0.0
1666965680;0.0;0.0;0.0
1666965740;0.0;0.0;0.0
1666965800;0.0;0.0;0.0
1666965860;0.0;0.0;0.0
1666965920;0.0;0.0;0.0
1666965980;0.0;0.0;0.0
1666966040;0.0;0.0;0.0
1666966100;0.0;0.0;0.0
1666966160;0.0;0.0;0.0
1666966220;0.0;0.0;0.0
1666966280;0.0;0.0;0.0
1666966340;0.0;0.0;0.0
1666966400;0.0;0.0;0.0
1666966460;0.0;0.0;0.0
1666966520;0.0;0.0;0.0
1666966580;0.0;0.0;0.0
1666966640;0.0;0.0;0.0
1666966700;0.0;0.0;0.0
1666966760;0.0;0.0;0.0
1666966820;0.0;0.0;0.0
1666966880;0.0;0.0;0.0
1666966940;0.0;0.0;0.0
1666967000;0.0;0.0;0.0
1666967060;0.0;0.0;0.0
1666967120;0.0;0.0;0.0
1666967180;0.0;0.0;0.0
1666967240;0.0;0.0;0.0
1666967300;0.0;0.0;0.0
1666967360;0.0;0.0;0.0
1666967420;0.0;0.0;0.0
1666967480;0.0;0.0;0.0
1666967540;0.0;0.0;0.0
1666967600;0.0;0.0;0.0
1666967660;0.0;0.0;0.0
1666967720;0.0;0.0;0.0
1666967780;0.0;0.0;0.0
1666967840;0.0;0.0;0.0
1666967900;0.0;0.0;0.0
1666967960;0.0;0.0;0.0
1666968020;0.0;0.0;0.0
1666968080;0.0;0.0;0.0
1666968140;0.0;0.0;0.0
1666968200;0.0;0.0;0.0
1666968260;0.0;0.0;0.0
1666968320;0.0;0.0;0.0
1666968380;0.0;0.0;0.0
1666968440;0.0;0.0;0.0
1666968500;0.0;0.0;0.0
1666968560;0.0;0.0;0.0
1666968620;0.0;0.0;0.0
1666968680;0.0;0.0;0.0
1666968740;0.0;0.0;0.0
1666968800;0.0;0.0;0.0
1666968860;0.0;0.0;0.0
1666968920;0.0;0.0;0.0
1666968980;0.0;0.0;0.0
1666969040;0.0;0.0;0.0
1666969100;0.0;0.0;0.0
1666969160;0.0;0.0;0.0
1666969220;0.0;0.0;0.0
1666969280;0.0;0.0;0.0
1666969340;0.0;0.0;0.0
1666969400;0.0;0.0;0.0
1666969460;0.0;0.0;0.0
1666969520;0.0;0.0;0.0
1666969580;0.0;0.0;0.0
1666969640;0.0;0.0;0.0
1666969700;0.0;0.0;0.0
1666969760;0.0;0.0;0.0
1666969820;0.0;0.0;0.0
1666969880;0.0;0.0;0.0
1666969940;0.0;0.0;0.0
1666970000;0.0;0.0;0.0
1666970060;0.0;0.0;0.0
1666970120;0.0;0.0;0.0
1666970180;0.0;0.0;0.0
1666970240;0.0;0.0;0.0
1666970300;0.0;0.0;0.0
1666970360;0.0;0.0;0.0
1666970420;0.0;0.0;0.0
1666970480;0.0;0.0;0.0
1666970540;0.0;0.0;0.0
1666970600;0.0;0.0;0.0
1666970660;0.0;0.0;0.0
1666970720;0.0;0.0;0.0
1666970780;0.0;0.0;0.0
1666970840;0.0;0.0;0.0
1666970900;0.0;0.0;0.0
1666970960;0.0;0.0;0.0
1666971020;0.0;0.0;0.0
1666971080;0.0;0.0;0.0
1666971140;0.0;0.0;0.0
1666971200;0.0;0.0;0.0
1666971260;0.0;0.0;0.0
1666971320;0.0;0.0;0.0
1666971380;0.0;0.0;0.0
1666971440;0.0;0.0;0.0
1666971500;0.0;0.0;0.0
1666971560;0.0;0.0;0.0
1666971620;0.0;0.0;0.0
1666971680;0.0;0.0;0.0
1666971740;0.0;0.0;0.0
1666971800;0.0;0.0;0.0
1666971860;0.0;0.0;0.0
1666971920;0.0;0.0;0.0
1666971980;0.0;0.0;0.0
1666972040;0.0;0.0;0.0
1666972100;0.0;0.0;0.0
1666972160;0.0;0.0;0.0
1666972220;0.0;0.0;0.0
1666972280;0.0;0.0;0.0
1666972340;0.0;0.0;0.0
1666972400;0.0;0.0;0.0
1666972460;0.0;0.0;0.0
1666972520;0.0;0.0;0.0
1666972580;0.0;0.0;0.0
1666972640;0.0;0.0;0.0
1666972700;0.0;0.0;0.0
1666972760;0.0;0.0;0.0
1666972820;0.0;0.0;0.0
1666972880;0.0;0.0;0.0
1666972940;0.0;0.0;0.0
1666973000;0.0;0.0;0.0
1666973060;0.0;0.0;0.0
1666973120;0.0;0.0;0.0
1666973180;0.0;0.0;0.0
1666973240;0.0;0.0;0.0
1666973300;0.0;0.0;0.0
1666973360;0.0;0.0;0.0
1666973420;0.0;0.0;0.0
1666973480;0.0;0.0;0.0
1666973540;0.0;0.0;0.0
1666973600;0.0;0.0;0.0
1666973660;0.0;0.0;0.0
1666973720;0.0;0.0;0.0
1666973780;0.0;0.0;0.0
1666973840;0.0;0.0;0.0
1666973900;0.0;0.0;0.0
1666973960;0.0;0.0;0.0
1666974020;0.0;0.0;0.0
1666974080;0.0;0.0;0.0
1666974140;0.0;0.0;0.0
1666974200;0.0;0.0;0.0
1666974260;0.0;0.0;0.0
1666974320;0.0;0.0;0.0
1666974380;0.0;0.0;0.0
1666974440;0.0;0.0;0.0
1666974500;0.0;0.0;0.0
1666974560;0.0;0.0;0.0
1666974620;0.0;0.0;0.0
1666974680;0.0;0.0;0.0
1666974740;0.0;0.0;0.0
1666974800;0.0;0.0;0.0
1666974860;0.0;0.0;0.0
1666974920;0.0;0.0;0.0
1666974980;0.0;0.0;0.0
1666975040;0.0;0.0;0.0
1666975100;0.0;0.0;0.0
1666975160;0.0;0.0;0.0
1666975220;0.0;0.0;0.0
1666975280;0.0;0.0;0.0
1666975340;0.0;0.0;0.0
1666975400;0.0;0.0;0.0
1666975460;0.0;0.0;0.0
1666975520;0.0;0.0;0.0
1666975580;0.0;0.0;0.0
1666975640;0.0;0.0;0.0
1666975700;0.0;0.0;0.0
1666975760;0.0;0.0;0.0
1666975820;0.0;0.0;0.0
1666975880;0.0;0.0;0.0
1666975940;0.0;0.0;0.0
1666976000;0.0;0.0;0.0
1666976060;0.0;0.0;0.0
1666976120;0.0;0.0;0.0
1666976180;0.0;0.0;0.0
1666976240;0.0;0.0;0.0
1666976300;0.0;0.0;0.0
1666976360;0.0;0.0;0.0
1666976420;0.0;0.0;0.0
1666976480;0.0;0.0;0.0
1666976540;0.0;0.0;0.0
1666976600;0.0;0.0;0.0
1666976660;0.0;0.0;0.0
1666976720;0.0;0.0;0.0
1666976780;0.0;0.0;0.0
1666976840;0.0;0.0;0.0
1666976900;0.0;0.0;0.0
1666976960;0.0;0.0;0.0
1666977020;0.0;0.0;0.0
1666977080;0.0;0.0;0.0
1666977140;0.0;0.0;0.0
1666977200;0.0;0.0;0.0
1666977260;0.0;0.0;0.0
1666977320;0.0;0.0;0.0
1666977380;0.0;0.0;0.0
1666977440;0.0;0.0;0.0
1666977500;0.0;0.0;0.0
1666977560;0.0;0.0;0.0
1666977620;0.0;0.0;0.0
1666977680;0.0;0.0;0.0
1666977740;0.0;0.0;0.0
1666977800;0.0;0.0;0.0
1666977860;0.0;0.0;0.0
1666977920;0.0;0.0;0.0
1666977980;0.0;0.0;0.0
1666978040;0.0;0.0;0.0
1666978100;0.0;0.0;0.0
1666978160;0.0;0.0;0.0
1666978220;0.0;0.0;0.0
1666978280;0.0;0.0;0.0
1666978340;0.0;0.0;0.0
1666978400;0.0;0.0;0.0
1666978460;0.0;0.0;0.0
1666978520;0.0;0.0;0.0
1666978580;0.0;0.0;0.0
1666978640;0.0;0.0;0.0
1666978700;0.0;0.0;0.0
1666978760;0.0;0.0;0.0
1666978820;0.0;0.0;0.0
1666978880;0.0;0.0;0.0
1666978940;0.0;0.0;0.0
1666979000;0.0;0.0;0.0
1666979060;0.0;0.0;0.0
1666979120;0.0;0.0;0.0
1666979180;0.0;0.0;0.0
1666979240;0.0;0.0;0.0
1666979300;0.0;0.0;0.0
1666979360;0.0;0.0;0.0
1666979420;0.0;0.0;0.0
1666979480;0.0;0.0;0.0
1666979540;0.0;0.0;0.0
1666979600;0.0;0.0;0.0
1666979660;0.0;0.0;0.0
1666979720;0.0;0.0;0.0
1666979780;0.0;0.0;0.0
1666979840;0.0;0.0;0.0
1666979900;0.0;0.0;0.0
1666979960;0.0;0.0;0.0
1666980020;0.0;0.0;0.0
1666980080;0.0;0.0;0.0
1666980140;0.0;0.0;0.0
1666980200;0.0;0.0;0.0
1666980260;0.0;0.0;0.0
1666980320;0.0;0.0;0.0
1666980380;0.0;0.0;0.0
1666980440;0.0;0.0;0.0
1666980500;0.0;0.0;0.0
1666980560;0.0;0.0;0.0
1666980620;0.0;0.0;0.0
1666980680;0.0;0.0;0.0
1666980740;0.0;0.0;0.0
1666980800;0.0;0.0;0.0
1666980860;0.0;0.0;0.0
1666980920;0.0;0.0;0.0
1666980980;0.0;0.0;0.0
1666981040;0.0;0.0;0.0
1666981100;0.0;0.0;0.0
1666981160;0.0;0.0;0.0
1666981220;0.0;0.0;0.0
1666981280;0.0;0.0;0.0
1666981340;0.0;0.0;0.0
1666981400;0.0;0.0;0.0
1666981460;0.0;0.0;0.0
1666981520;0.0;0.0;0.0
1666981580;0.0;0.0;0.0
1666981640;0.0;0.0;0.0
1666981700;0.0;0.0;0.0
1666981760;0.0;0.0;0.0
1666981820;0.0;0.0;0.0
1666981880;0.0;0.0;0.0
1666981940;0.0;0.0;0.0
1666982000;0.0;0.0;0.0
1666982060;0.0;0.0;0.0
1666982120;0.0;0.0;0.0
1666982180;0.0;0.0;0.0
1666982240;0.0;0.0;0.0
1666982300;0.0;0.0;0.0
1666982360;0.0;0.0;0.0
1666982420;0.0;0.0;0.0
1666982480;0.0;0.0;0.0
1666982540;0.0;0.0;0.0
1666982600;0.0;0.0;0.0
1666982660;0.0;0.0;0.0
1666982720;0.0;0.0;0.0
1666982780;0.0;0.0;0.0
1666982840;0.0;0.0;0.0
1666982900;0.0;0.0;0.0
1666982960;0.0;0.0;0.0
1666983020;0.0;0.0;0.0
1666983080;0.0;0.0;0.0
1666983140;0.0;0.0;0.0
1666983200;0.0;0.0;0.0
1666983260;0.0;0.0;0.0
1666983320;0.0;0.0;0.0
1666983380;0.0;0.0;0.0
1666983440;0.0;0.0;0.0
1666983500;0.0;0.0;0.0
1666983560;0.0;0.0;0.0
1666983620;0.0;0.0;0.0
1666983680;0.0;0.0;0.0
1666983740;0.0;0.0;0.0
1666983800;0.0;0.0;0.0
1666983860;0.0;0.0;0.0
1666983920;0.0;0.0;0.0
1666983980;0.0;0.0;0.0
1666984040;0.0;0.0;0.0
1666984100;0.0;0.0;0.0
1666984160;0.0;0.0;0.0
1666984220;0.0;0.0;0.0
1666984280;0.0;0.0;0.0
1666984340;0.0;0.0;0.0
1666984400;0.0;0.0;0.0
1666984460;0.0;0.0;0.0
1666984520;0.0;0.0;0.0
1666984580;0.0;0.0;0.0
1666984640;0.0;0.0;0.0
1666984700;0.0;0.0;0.0
1666984760;0.0;0.0;0.0
1666984820;0.0;0.0;0.0
1666984880;0.0;0.0;0.0
1666984940;0.0;0.0;0.0
1666985000;0.0;0.0;0.0
1666985060;0.0;0.0;0.0
1666985120;0.0;0.0;0.0
1666985180;0.0;0.0;0.0
1666985240;0.0;0.0;0.0
1666985300;0.0;0.0;0.0
1666985360;0.0;0.0;0.0
1666985420;0.0;0.0;0.0
1666985480;0.0;0.0;0.0
1666985540;0.0;0.0;0.0
1666985600;0.0;0.0;0.0
1666985660;0.0;0.0;0.0
1666985720;0.0;0.0;0.0
1666985780;0.0;0.0;0.0
1666985840;0.0;0.0;0.0
1666985900;0.0;0.0;0.0
1666985960;0.0;0.0;0.0
1666986020;0.0;0.0;0.0
1666986080;0.0;0.0;0.0
1666986140;0.0;0.0;0.0
1666986200;0.0;0.0;0.0
1666986260;0.0;0.0;0.0
1666986320;0.0;0.0;0.0
1666986380;0.0;0.0;0.0
1666986440;0.0;0.0;0.0
1666986500;0.0;0.0;0.0
1666986560;0.0;0.0;0.0
1666986620;0.0;0.0;0.0
1666986680;0.0;0.0;0.0
1666986740;0.0;0.0;0.0
1666986800;0.0;0.0;0.0
1666986860;0.0;0.0;0.0
1666986920;0.0;0.0;0.0
1666986980;0.0;0.0;0.0
1666987040;0.0;0.0;0.0
1666987100;0.0;0.0;0.0
1666987160;0.0;0.0;0.0
1666987220;0.0;0.0;0.0
1666987280;0.0;0.0;0.0
1666987340;0.0;0.0;0.0
1666987400;0.0;0.0;0.0
1666987460;0.0;0.0;0.0
1666987520;0.0;0.0;0.0
1666987580;0.0;0.0;0.0
1666987640;0.0;0.0;0.0
1666987700;0.0;0.0;0.0
1666987760;0.0;0.0;0.0
1666987820;0.0;0.0;0.0
1666987880;0.0;0.0;0.0
1666987940;0.0;0.0;0.0
1666988000;0.0;0.0;0.0
1666988060;0.0;0.0;0.0
1666988120;0.0;0.0;0.0
1666988180;0.0;0.0;0.0
1666988240;0.0;0.0;0.0
1666988300;0.0;0.0;0.0
1666988360;0.0;0.0;0.0
1666988420;0.0;0.0;0.0
1666988480;0.0;0.0;0.0
1666988540;0.0;0.0;0.0
1666988600;0.0;0.0;0.0
1666988660;0.0;0.0;0.0
1666988720;0.0;0.0;0.0
1666988780;0.0;0.0;0.0
1666988840;0.0;0.0;0.0
1666988900;0.0;0.0;0.0
1666988960;0.0;0.0;0.0
1666989020;0.0;0.0;0.0
1666989080;0.0;0.0;0.0
1666989140;0.0;0.0;0.0
1666989200;0.0;0.0;0.0
1666989260;0.0;0.0;0.0
1666989320;0.0;0.0;0.0
1666989380;0.0;0.0;0.0
1666989440;0.0;0.0;0.0
1666989500;0.0;0.0;0.0
1666989560;0.0;0.0;0.0
1666989620;0.0;0.0;0.0
1666989680;0.0;0.0;0.0
1666989740;0.0;0.0;0.0
1666989800;0.0;0.0;0.0
1666989860;0.0;0.0;0.0
1666989920;0.0;0.0;0.0
1666989980;0.0;0.0;0.0
1666990040;0.0;0.0;0.0
1666990100;0.0;0.0;0.0
